,filetime,Fs,Unnamed: 0,Unnamed: 0.1,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,cft_peak_wmean,cft_std_wmean,coincidence_sum,day,detection_quality,energy,hour,kurtosis,medianF,minute,month,noise_level,num_gaps,num_traces,offtime,ontime,path,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,second,sfile,signal_level,skewness,snr,subclass,trigger_duration,year,D,R,r,e,l,h,t,new_subclass,weight,checked,split,delete,ignore
196786,2006-11-01T00:08:47.000000Z,100.0,382516.0,38389.0,-0.5285002519449999,-1.89627573491,2.6,1.05,1.0,5.51688394655,1.11627602681,22.0,1,135.48403642899999,1.81163226468e-11,0,3.54,5.65,8,11,1.30094948367e-06,0.0,25,2006-11-01T00:10:04.990000Z,2006-11-01T00:08:47.180000Z,./WAV/MVOE_/2006/11/2006-11-01-0008-47S.MVO___025,1.83370262294e-07,1.9,2.82602748932e-06,26.135,100.0,5.245,-2.25171498955e-07,2.74286383419e-06,5.9960050608e-10,3.6156869270699997e-10,-2.55804644277e-06,4.97981221288e-07,4.97977112675e-07,2.245333002e-07,47.0,01-0008-47L.S200611,2.82602748932e-06,-0.025,2.1534938767,l,77.80999994279999,2006,0,0,0,0,100,0,0,l,3,False,False,False,False
196787,2006-11-01T00:25:44.000000Z,100.0,382517.0,38390.0,-0.268549078176,-1.8447287451400003,4.0,0.5,1.0,4.457910225869999,0.780153235067,13.0,1,45.2120900965,3.89557452437e-12,0,1.795,6.3,25,11,5.31036795793e-07,0.0,25,2006-11-01T00:26:53.990000Z,2006-11-01T00:25:46.500000Z,./WAV/MVOE_/2006/11/2006-11-01-0025-44S.MVO___025,8.84719520139e-08,1.95,1.14719178249e-06,24.45,100.0,5.05,-1.47022984298e-07,8.84448638465e-07,-4.1614040425e-12,2.00204465188e-09,-1.14719178249e-06,2.44476877871e-07,2.4440405536e-07,1.48904353296e-07,44.0,01-0025-44L.S200611,1.14719178249e-06,-0.115,2.25727755621,r,67.4900000095,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196788,2006-11-01T00:54:11.000000Z,100.0,382518.0,38391.0,-0.126945815559,-2.11901090903,4.4,1.45,1.0,,,,1,,1.0716478845e-11,0,0.95,6.35,54,11,9.29927271351e-07,0.0,24,,,./WAV/MVOE_/2006/11/2006-11-01-0054-11S.MVO___025,1.60571134226e-07,2.9,1.88969771284e-06,18.385,100.0,5.2,-2.6355035768899997e-07,1.8105604808e-06,2.00723308488e-10,-1.64258579117e-09,-1.8885844199e-06,4.29520946487e-07,4.2952064293699997e-07,2.70697837236e-07,11.0,01-0054-11L.S200611,1.88969771284e-06,-0.025,2.10624810058,r,,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196789,2006-11-01T01:04:24.000000Z,100.0,382519.0,38392.0,-0.440605426814,-2.32669705287,4.15,1.3,1.0,,,,1,,2.6808967985999998e-11,1,2.255,5.9,4,11,1.34654593308e-06,0.0,25,,,./WAV/MVOE_/2006/11/2006-11-01-0104-24S.MVO___025,1.86072564099e-07,2.75,2.4645840250799998e-06,44.865,100.0,5.37,-2.65562572957e-07,2.41651068901e-06,-4.4920798411600005e-10,-4.61574288944e-09,-2.44079027483e-06,5.357101407310001e-07,5.35709319853e-07,2.64923766204e-07,24.0,01-0104-24L.S200611,2.4645840250799998e-06,0.02,1.9872767041599997,r,,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196790,2006-11-01T01:10:19.000000Z,100.0,382520.0,38393.0,-0.605023417635,-2.3082735501,3.55,1.45,1.0,4.531338367169999,0.7168631121279999,12.0,1,38.980191888,3.1499716558e-11,1,2.745,5.65,10,11,1.22242341374e-06,0.0,25,2006-11-01T01:11:47.630000Z,2006-11-01T01:10:23.180000Z,./WAV/MVOE_/2006/11/2006-11-01-0110-19S.MVO___025,1.60253137765e-07,2.25,2.90594114216e-06,60.195,100.0,5.34,-2.80333029361e-07,2.60802354974e-06,-1.3287615337e-09,3.2965700443900002e-09,-2.90594114216e-06,5.54981933962e-07,5.549780925689999e-07,2.78368827574e-07,19.0,01-0110-19L.S200611,2.90594114216e-06,-0.01,2.50077493556,r,84.4500000477,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196791,2006-11-01T01:18:27.000000Z,100.0,382521.0,38394.0,-0.17707753906100002,-2.12910602677,4.3,1.25,1.0,4.353144144040001,0.651257431371,9.0,1,25.515157262800003,1.04597495429e-11,1,2.18,6.25,18,11,9.16069428777e-07,0.0,25,2006-11-01T01:19:27.530000Z,2006-11-01T01:18:33.290000Z,./WAV/MVOE_/2006/11/2006-11-01-0118-27S.MVO___025,1.20172729476e-07,2.75,1.6893373464600001e-06,29.9,100.0,5.19,-2.07154369201e-07,1.6039289955200001e-06,-4.39522037233e-11,-1.21372545201e-09,-1.6893373464600001e-06,3.70837912127e-07,3.70833724081e-07,2.0500858037799998e-07,27.0,01-0118-27L.S200611,1.6893373464600001e-06,-0.015,2.17564959339,r,54.2400000095,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196792,2006-11-01T01:24:09.000000Z,100.0,382522.0,38395.0,-0.940634219086,-1.8596061230599998,1.9,0.55,1.0,5.65787962735,1.2974074471600001,21.0,1,154.152078437,4.8011757809500005e-12,1,2.36,6.1,24,11,7.00790704708e-07,0.0,25,2006-11-01T01:25:14.990000Z,2006-11-01T01:24:17.720000Z,./WAV/MVOE_/2006/11/2006-11-01-0124-09S.MVO___025,1.1581513408599999e-07,1.25,1.3076509090700002e-06,20.85,100.0,5.105,-1.15657085419e-07,1.2665207401e-06,3.20964204815e-09,2.87718070258e-09,-1.2956557606200001e-06,2.7381707756e-07,2.73812188311e-07,1.20484740858e-07,9.0,01-0124-09L.S200611,1.3076509090700002e-06,-0.02,1.66034214766,l,57.2699999809,2006,0,0,0,0,100,0,0,l,3,False,False,False,False
196793,2006-11-01T01:24:55.000000Z,100.0,382523.0,38396.0,-0.542785742312,-2.42579661785,3.6,1.5,1.0,4.29807098889,0.5694391687520001,8.0,1,19.5799197692,6.21237766026e-11,1,2.94,5.2,24,11,1.8233989569400001e-06,0.0,25,2006-11-01T01:26:20.170000Z,2006-11-01T01:24:58.360000Z,./WAV/MVOE_/2006/11/2006-11-01-0124-55S.MVO___025,2.02634474891e-07,2.6,4.23795150096e-06,64.015,100.0,5.46,-3.62482467487e-07,3.6614429239e-06,-6.24577606049e-10,-1.69350629258e-10,-4.23795150096e-06,7.57959170894e-07,7.57954261903e-07,3.4823302222199997e-07,55.0,01-0124-55L.S200611,4.23795150096e-06,-0.055,2.32580471089,r,81.80999994279999,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196794,2006-11-01T01:34:23.000000Z,100.0,382524.0,38397.0,-0.45855575006399996,-2.4287917816799998,3.95,1.35,1.0,4.3990695801,0.644541772382,16.0,1,45.366145663800005,7.704401013600001e-11,1,2.07,5.3,34,11,2.0204736345099996e-06,0.0,24,2006-11-01T01:35:51.540000Z,2006-11-01T01:34:27.910000Z,./WAV/MVOE_/2006/11/2006-11-01-0134-23S.MVO___025,3.10684666915e-07,2.75,4.54834318396e-06,48.99,100.0,5.485,-4.13678296259e-07,4.2219883066400004e-06,-1.0620734691500001e-09,-1.97721678172e-09,-4.12826515084e-06,8.77407348148e-07,8.773951628120001e-07,4.09244507948e-07,23.0,01-0134-23L.S200611,4.54834318396e-06,-0.02,2.1482237737900003,r,83.629999876,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
196795,2006-11-01T01:43:05.000000Z,100.0,382525.0,38398.0,-0.43964782603999997,-2.22413409155,4.0,1.3,1.0,4.31140200942,0.689253267482,9.0,1,26.744831301799998,1.4482921862e-11,1,3.635,5.8,43,11,9.94430457789e-07,0.0,25,2006-11-01T01:44:03.620000Z,2006-11-01T01:43:09.010000Z,./WAV/MVOE_/2006/11/2006-11-01-0143-05S.MVO___025,1.44104330418e-07,2.75,2.2818210904e-06,31.78,100.0,5.235,-2.08803998963e-07,2.2818210904e-06,1.3268981004e-09,-4.3244906543899996e-10,-2.08009764424e-06,4.30636837067e-07,4.3062271447200003e-07,2.1732656038000001e-07,5.0,01-0143-05L.S200611,2.2818210904e-06,0.025,2.30987926812,r,54.6099998951,2006,0,0,100,0,0,0,0,r,3,False,False,False,False
